"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
0.239319526421808,0.0451851594064439,0.00874029280184866,0.0105779299434556,0.00284257019663139,0.0123932818682009,0.0222615725164404,0.0167446312718309,0.00805619444237321,0.00999580967347371,0.00548931226714939,0.00374753742816773,0.000518828665620177,0.000195474017123743,1.65104535449998e-66,1.27819225733062e-120
0.0565398982058548,0.572991190938941,0.0344768812512652,0.00429786855712255,0.0039530491925058,0.0110418081063199,0.0143226284289613,0.0139253669506723,0.0139582725678231,0.0104569926699596,0.00914612666409053,0.0028910245490664,0.0011933465603646,0.000291296765623549,6.95166794070398e-05,1.61897973138889e-39
0.000506122815817647,0.133849703397209,0.840622733143755,0.0293995989522648,0.00270855375847414,0.00921041681941443,0.0093174839552055,0.0152695579334313,0.016484698630304,0.0136048614948918,0.00989382828412514,0.00504953355397111,0.00134951668834987,0.000155409784384098,9.88181824799135e-26,3.64631115095616e-05
0.00339222512170132,0.00646247117129721,0.294619720322178,1.14261872123059,0.0122512956290683,0.011510039901871,0.0127549161171159,0.0184511905953376,0.0160836307488198,0.0199790869296249,0.0114178633766204,0.00683945180387259,0.00161168002934534,0.000238068312550244,1.24378556133646e-33,3.41861141726727e-71
0.00382077270235768,0.00316076429799351,0.00134231159472136,0.125297956943304,0.061998747441835,0.00725305878462764,0.00485712608263103,0.00608310525545544,0.00401557723324951,0.00514606401652906,0.00282827663911986,0.00202904591369244,0.000158902235194593,0.00025624535192404,3.54380698451304e-05,2.43976007567689e-48
0.00399920661506009,0.0153884826452622,0.00516828039209839,0.0294339434338156,0.0401748098768117,0.0243633158914557,0.00424330055567871,0.00574456556083322,0.00708135025166081,0.0064998468188946,0.00176073506447393,0.00289914845031957,0.000996920644872669,0.000495665962034053,9.26423896944663e-05,0.000257272938800639
0.00784224392595728,0.0511453082645539,0.0361843307252461,0.0253801977646639,0.00731819202488632,0.0132815638409934,0.0120299309404269,0.00853109517987649,0.00964022034736202,0.00525962481229243,0.00446342528344775,0.000686966211942612,0.0012708243039926,9.20061964411139e-05,3.30957986162533e-49,6.22577058683506e-56
0.013476498648215,0.0310608528063644,0.0243418012149427,0.0136186553174264,0.00293579652498331,0.00873863300939071,0.012146704654072,0.009278952387389,0.0107308606459854,0.00538742293107744,0.000830559116772481,0.00195152907874804,0.000135617332099624,0.00043528246100319,3.69003501269077e-124,1.93995046401836e-67
0.00447427072751091,0.0184873423028543,0.0157049036983707,0.0697320778872192,0.00146199513160359,0.00454106367814822,0.00444222713752843,0.00614519142969737,0.013724108613979,0.00513750131566523,0.00595821164827684,0.0016760526703217,0.00139214620921187,0.000101242609598592,9.62952723687182e-69,4.80722776471268e-93
0.0393180190764463,0.0438594606546506,0.0304282647268914,0.11982641911637,0.00110539563151856,0.00592426471665071,0.0113815020332762,0.0100676316324824,0.00978961145370181,0.00618602896581846,0.00789978095184751,0.003636214142839,0.000873369263088765,0.000363960777988525,1.24282549294367e-134,6.55070155947247e-73
0.0100062238650715,0.0749653189737286,0.100344514874262,0.11823142805502,0.00114763642880685,0.00312499128275957,0.00868664299241057,0.00877039553936412,0.0113772977109214,0.0163177848573436,0.00856586972662665,0.00455669595829491,0.0012549554718719,1.94345923430229e-24,2.47818800270178e-118,1.12941456239895e-78
0.0310690844279505,0.0713124069615857,0.0658423964211887,0.0819219059234905,0.0013347139971634,0.0120987432079914,0.00468828989278087,0.00803244396305059,0.0105039684188548,0.00795385352413461,0.00716965297924981,0.00795076684627992,0.00240074863819137,2.4608905026031e-32,0.0001565183615688,0.000152598604578012
0.0147187793921628,0.0149247731462904,0.00804307844356537,0.0410468071124456,0.00288261813611915,0.000394831864371289,0.00363130720110632,0.0102784520304991,0.00232943709770154,0.00382885419788663,0.0030734418713851,0.00156001722392971,0.00516300004418591,0.00236158393932244,8.85056396238666e-68,4.24344717393305e-38
0.000421338286674138,0.0056883291035966,0.00226251882644765,1.68051354537952e-32,0.000402061174833964,0.000395497350524892,0.00255602165567598,0.00112571979588122,0.00114657296830618,0.00187149580379913,0.00042614716896891,0.00323868121876066,0.00172592980823572,0.00353645201804873,0.00222505718948999,6.91460734031856e-127
2.56772155723503e-29,1.02251416834193e-26,3.86309170356323e-41,0.00152271064574728,5.27251712116028e-23,3.3956773116541e-25,2.51808836571327e-27,0.00152482687436219,0.00157081841589969,0.00423369833267293,0.00704872492820315,0.004290668942906,0.00154870363271041,0.00160285600178377,0.00158257184925367,0.00427652038026777
5.64344079919006e-95,0.00422880001499947,1.69462701438522e-42,0.00425734441562577,9.79848177052798e-37,0.00151892802182645,1.95511626812499e-69,4.46409842088094e-61,2.87587453175756e-49,1.71327346525464e-60,9.39678457968275e-43,3.19864401823037e-47,4.42173284823833e-84,1.77191361528715e-107,2.04085826148018e-81,1.32282891049344e-113
